entity	entity_count	similar_entity	similar_entity_count	dice_score	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Company, St Swithin Street, Aberdeen, Scotland.	18	0.8771929824561403	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson & Co Limited, 2 St Swithin Street, Aberdeen.	1	0.8037383177570093	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson, 2 St Swithin Street, Aberdeen.	5	0.851063829787234	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	John Black, 2 St Swithin Street, Aberdeen.	1	0.6808510638297872	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Company Limited, 2, St Swithin Street, Aberdeen.	6	0.8869565217391304	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson & Co, 2 St Swithin Street, Aberdeen.	19	0.8686868686868687	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Company Limited 2 St Swithin Street, Aberdeen.	217	0.9026548672566371	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Company Limited, 2 St Swithin Stret, Aberdeen.	1	0.9026548672566371	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Compan Limited, 2 St Swithin Street, Aberdeen.	169	0.9026548672566371	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	George Washington Wilson and Company, St Swithin's Street, Aberdeen, Scotland.	4	0.7384615384615385	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	GW Wilson & Company, 2 St Swithin Street, Aberdeen.	4	0.912621359223301	
Henry Hering, 137 Regent Street, London.	52	William Henry Tuck, 204 Regent Street, London.	4	0.6904761904761905	
Henry Hering, 137 Regent Street, London.	52	Henry Van der Weyde, 182 Regent Street, London.	33	0.7058823529411765	
Henry Hering, 137 Regent Street, London.	52	Henry John Nicoll, 144 Regent Street, London.	9	0.6987951807228916	
Henry Hering, 137 Regent Street, London.	52	Frederick Henry Ward, 308-310 Regent Street, London.	2	0.6888888888888889	
Henry Hering, 137 Regent Street, London.	52	Henry Lenthall, 222 Regent Street, London.	5	0.7	
Henry Hering, 137 Regent Street, London.	52	Henry Mehling, 180 Fleet Street, London.	10	0.6666666666666666	
Henry Hering, 137 Regent Street, London.	52	Thomas George Hemery, Regent Street, London.	2	0.6585365853658537	
Henry Hering, 137 Regent Street, London.	52	William Henry Tuck, 300 Regent Street, London.	2	0.6904761904761905	
Henry Hering, 137 Regent Street, London.	52	Henry Strohmeyer, 3 Heddon Street, Regent Street, London.	2	0.6526315789473685	
Henry Hering, 137 Regent Street, London.	52	Henry Murray, 91 Regent Street, London.	5	0.7272727272727273	
Henry Hering, 137 Regent Street, London.	52	H. Hering, 137 Regent Street.	1	0.746268656716418	
Henry Hering, 137 Regent Street, London.	52	Henry Leuthall, 222 Regent Street, London.	10	0.7	
Henry Hering, 137 Regent Street, London.	52	James Lacy Reynolds, 137 Regent Street, London.	15	0.6588235294117647	
Henry Hering, 137 Regent Street, London.	52	Henry John Nicoll, 114 Regent Street, London.	12	0.6987951807228916	
Henry Hering, 137 Regent Street, London.	52	Henry John Nicoll , 114 Regent Street, London.	7	0.6904761904761905	
Henry Hering, 137 Regent Street, London.	52	Henry Vanderweyde, 182 Regent Street, London.	33	0.7228915662650602	
Henry Hering, 137 Regent Street, London.	52	Henry Vander Weyde, 182 Regent Street, London,.	1	0.6823529411764706	
Henry Hering, 137 Regent Street, London.	52	Henry Vander Weyde, 182 Regent Street, London.	9	0.7142857142857143	
Henry Hering, 137 Regent Street, London.	52	Henry Edwin Creaton, 294 Regent Street, London.	1	0.6823529411764706	
Henry Hering, 137 Regent Street, London.	52	Albert Young, 283 Reegent Street, London.	1	0.6582278481012658	
Henry Hering, 137 Regent Street, London.	52	George Rosenberg, 213 Regent Street, London.	1	0.6585365853658537	
Henry Hering, 137 Regent Street, London.	52	Henry Van der Weyde,182 Regent Street, London.	2	0.6666666666666666	
Henry Hering, 137 Regent Street, London.	52	James Lacey Reynolds, 137 Regent Street, London.	9	0.6511627906976745	
Henry Hering, 137 Regent Street, London.	52	J L Reynolds, 137 Regent Street, London.	3	0.6923076923076923	
Henry Hering, 137 Regent Street, London.	52	H Hering, 137 Regent Street.	1	0.7575757575757576	
Henry Hering, 137 Regent Street, London.	52	Frank Hegger, 205 Regent Street, London.	1	0.6666666666666666	
Henry Hering, 137 Regent Street, London.	52	Henry van der Weyde, 182 Regent Street, London.	4	0.7058823529411765	
Henry Hering, 137 Regent Street, London.	52	Charles Henry Hart, 201 Regent Street, London.	2	0.6904761904761905	
Henry Hering, 137 Regent Street, London.	52	Meyer Armand, 137 Regent Street, London.	5	0.717948717948718	
Henry Hering, 137 Regent Street, London.	52	Christian Klug, 77 Regent Street, London.	1	0.6582278481012658	
Henry Hering, 137 Regent Street, London.	52	T G Hemery, Regent Street, London.	1	0.75	
Henry Hering, 137 Regent Street, London.	52	Haigh and Hennery, 213 Regent Street, London.	1	0.6987951807228916	
Henry Hering, 137 Regent Street, London.	52	Haigh and Hemery, 213 Regent Street, London.	2	0.6829268292682927	
Henry Hering, 137 Regent Street, London.	52	Henry Van der Weyde, 182, Regent Street. London.	17	0.6744186046511628	
Henry Hering, 137 Regent Street, London.	52	Henry Hering, 137 Regent Street.	55	0.8571428571428571	
Henry Hering, 137 Regent Street, London.	52	Henry Van der Weyde, 182 Regents Street, London.	2	0.6744186046511628	
Henry Hering, 137 Regent Street, London.	52	Henry Mullins, 230 Regent Street, London.	4	0.7341772151898734	
Henry Hering, 137 Regent Street, London.	52	Henry Hiring, 137 Regent Street, London.	3	0.9487179487179487	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Bellett Cowen, The Studio, Ramsey, Isle of Man.	45	0.75	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Bellett Cowen, Studie, 56 Waterloo Road, Ramsey, Isle of Man.	1	0.9365079365079365	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Bellett Cowen, 56 Waterloo Road, Ramsy, Isle of Man.	6	0.9743589743589743	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Bellett Cowen, Studio, Ramsey, Isle of Man.	3	0.7777777777777778	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Bellett Cowen, The Studio, Ramsey, [Isle of Man].	1	0.7017543859649122	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Bellett Cowan, 56 Waterloo Road, Ramsey, Isle of Man.	1	0.9661016949152542	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Patterson, Ramsey, Isle of Man.	4	0.6666666666666666	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Bellet Cowen, The Studio, Ramsey Isle of Man.	1	0.7090909090909091	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Bellet Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	5	0.9914529914529915	
George Bellett Cowen, 56 Waterloo Road, Ramsey, Isle of Man.	52	George Paterson, Ramsey, Isle of Man.	2	0.6526315789473685	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 11 Leamington Villas, Acton, Middlesex. Charles William Ramié, Rutland Lodge, New Malden, Surrey.	10	0.6741573033707865	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 11 Leamington Villas, Leamington Park, Acton, Middlesex.	15	0.8759124087591241	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 11 Leamington Villas, Leamington park, Acton.	2	0.7777777777777778	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 11 Leamington Villas, Acton, Middlesex. Charles William Remié, Rutland Lodge, New Malden, Surrey.	2	0.6741573033707865	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Oxon Mansell, 11 Leamington Villas, Acton, Middlesex. Charles William Ramié, Kingston Road, New Malden, Surrey.	2	0.651685393258427	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 11 Leamington Villas, Acton, Middlesex. Charles William Ramie, Rutland Lodge New Malden, Surrey.	2	0.6779661016949152	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Oxon Mansell, 11 Leamington Villas, Acton, Middlesex. Charles William Ramié, Rutland Lodge, New Malden, Surrey.	3	0.651685393258427	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 10 Leamington Villas, Leamington Park, Acton, Middlesex.	1	0.8467153284671532	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 11 Lamington Villas, Acton, Middlesex.	2	0.9747899159663865	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, No 11 Leamington Villas, Acton, Middlesex.	1	0.975609756097561	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 11 Leanington Villas, Leamington Park, Acton, Middlesex.	16	0.8759124087591241	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell 11 Leamington Villas Leamington Park Acton, Middlesex.	12	0.835820895522388	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 11 Leamington Villas, Acton, Middlesex and Charles William Ramie, Rutland Lodge, New Malden, Surrey.	6	0.6519337016574586	
William Axon Mansell, 11 Leamington Villas, Acton, Middlesex.	52	William Axon Mansell, 11 Leamington Villas, Acton, Middlesex. Charles William Ramie, Rutland Lodge, New Malden, Surrey.	6	0.6741573033707865	
Alexander Corbett, 12 Woronzow Road, St John's Wood.	51	Alexander Corbett, 12, Woronzow Road, St John's Wood.	29	0.970873786407767	
Alexander Corbett, 12 Woronzow Road, St John's Wood.	51	Alexander Corbett, 12 Woronzow Road, St John's Wood, London.	66	0.9090909090909091	
Alexander Corbett, 12 Woronzow Road, St John's Wood.	51	Alexander Corbett, 12 Woronzow Road, St John's Wood, London, NW.	2	0.8771929824561403	
Alexander Corbett, 12 Woronzow Road, St John's Wood.	51	Alexander Corbett, 12 Woronzow Road, St John's Wood, NW.	15	0.9433962264150944	
Alexander Corbett, 12 Woronzow Road, St John's Wood.	51	Alexander Corbett, 12 Woronzow Road, St Johns Wood, London.	4	0.8807339449541285	
Alexander Corbett, 12 Woronzow Road, St John's Wood.	51	Alexander Corbett, 12, Woronzow Road, St John's Wood, London.	3	0.8828828828828829	
Alexander Corbett, 12 Woronzow Road, St John's Wood.	51	Alexander Corbett, 12 Wornzow Road, St John's Wood, London, NW.	3	0.8672566371681416	
Alfred Ellis, 51, Baker Street, London.	51	Elliott and Fry, 55 Baker Street, London.	120	0.6923076923076923	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 51 Baker Street, London.	398	0.96	
Alfred Ellis, 51, Baker Street, London.	51	Ellis and Try, 55, Baker Street, London.	1	0.7532467532467533	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 20 Upper Baker Street, London.	4265	0.8395061728395061	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis 20 Upper Baker Street, London.	17	0.8	
Alfred Ellis, 51, Baker Street, London.	51	Alfred ellis, 20 Upper Baker Street, London.	1	0.7901234567901234	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 20 Upper Baker, Street, London.	1	0.8536585365853658	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 51, Baker Street, London, W.	1	0.9367088607594937	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 51 Baker Street, London W.	21	0.9090909090909091	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 51 Baker Street, London, W.	20	0.9230769230769231	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis. 20 Upper Baker Street, London.	2	0.7901234567901234	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 20, Upper Baker Street, London.	7	0.8536585365853658	
Alfred Ellis, 51, Baker Street, London.	51	Elliot and Fry, 55 Baker Street, London.	7	0.7012987012987013	
Alfred Ellis, 51, Baker Street, London.	51	Alred Ellis, 51 Baker Street, London.	4	0.918918918918919	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 51 Baker Street London.	12	0.918918918918919	
Alfred Ellis, 51, Baker Street, London.	51	Elliott and Fry, 53 Baker Street, London.	3	0.6923076923076923	
Alfred Ellis, 51, Baker Street, London.	51	Histed & Co, 42 Baker Street, London.	2	0.6756756756756757	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 51 Baker Street, London SW.	3	0.8974358974358975	
Alfred Ellis, 51, Baker Street, London.	51	Elliott and Try, 55 Baker Street, London.	5	0.6923076923076923	
Alfred Ellis, 51, Baker Street, London.	51	Elliott and Fry, 55-56 Baker Street, London.	3	0.6666666666666666	
Alfred Ellis, 51, Baker Street, London.	51	Alfred Ellis, 20 Upper Baker Street. London.	1	0.7901234567901234	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons Limited, 9 Eastcheap, London.	824	0.9482758620689655	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Joseph Causton and Sons, Limited, Eastcheap, London.	1	0.8828828828828829	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton & Sons Limited, 9 Eastcheap, London.	560	0.8947368421052632	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton & Sons, Limited, 9, Eastcheap, London, EC.	26	0.9	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Cawston & Sons, Limited, 9, Eastcheap, London.	1	0.8275862068965517	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons, Limited, 9 Eastcheap, London, EC.	15	0.9752066115702479	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons, Limited, 9 Eastcheap, London, E.C.	16	0.9508196721311475	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons, Limited, 9 Eastcheap, London.	63	0.9401709401709402	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons, Limited, 9, Eastcheap, London.	33	0.9152542372881356	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton & Sons Limited, 9 Eastcheap. London.	43	0.8596491228070176	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton &amp; Sons, Limited, 9, Eastcheap, London.	30	0.8333333333333334	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons, Limited, 9 Eastcheap, London E.C.	1	0.9421487603305785	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, E.C.	23	0.9752066115702479	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton & Sons, Limited, 9, Eastcheap, London.	63	0.8620689655172413	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton & Sons, Limited, 9 Eastcheap, London.	98	0.8869565217391304	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons Limited, 9 Eastcheap, London EC.	46	0.9747899159663865	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons, 47 Eastcheap, London.	6	0.8073394495412844	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Canston & Sons Limited, 9 Eastcheap, London.	29	0.8771929824561403	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons Limited, 9, Eastcheap, London.	5	0.9401709401709402	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons, 47 East Cheap, London.	8	0.7636363636363637	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton and Sons, Limited, 9, Eastcheap, London, EC.	6	0.9508196721311475	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Caiston and Sons, Limited, 9 Eastcheap, London.	3	0.905982905982906	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	0.864406779661017	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton &amp;amp; Sons Limited, 9 Eastcheap, London.	2	0.8360655737704918	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton & Sons Limited, 9 Eastcheap, London EC.	38	0.9230769230769231	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton & Sons, 9 Eastcheap, London EC.	3	0.8256880733944955	
Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	Sir Joseph Causton & Sons Limited, 9 East Cheap, London.	29	0.8521739130434782	
